No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
140.0,38754.5,52.5567532,-1.4771553000000002,66.10300000000001,295.742,91.81,-0.27,0.1,0.0,66.56,66.55,66.42999,66.20999,0.8000183000000001,66.61,0.01937985,0.0,0.0,6.0,3.0,1708.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38754.6,52.55676029999999,-1.4771797,66.11399999999999,295.66900000000004,91.79,-0.27,0.1,0.0,66.69,66.66,66.51999,66.31999,0.8000183000000001,66.79,0.009180069,0.0,0.0,6.0,3.0,1708.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38754.7,52.5567675,-1.4772041,66.262,295.618,91.75,-0.28,0.1,0.0,66.84,66.8,66.69,66.50999,0.7000122,66.88,0.009180069,0.0,0.0,6.0,3.0,1715.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,19.0
140.0,38754.8,52.5567746,-1.4772287,66.402,295.447,91.71,-0.28,0.1,0.0,67.0,66.87999,66.81999,66.59,0.3000183,67.01,0.01937985,0.0,0.0,6.0,3.0,1719.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,19.0
140.0,38754.9,52.5567818,-1.4772533,66.524,295.373,91.68,-0.29,0.1,0.0,67.03,66.98,66.92999,66.7,0.1000061,67.12,0.01937985,0.0,0.0,6.0,3.0,1727.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,19.0
140.0,38755.0,52.5567889,-1.4772779,66.589,295.355,91.64,-0.29,0.1,0.0,67.2,67.06,67.12,66.87,0.1000061,67.24,0.009180069,-0.009180069,0.0,6.0,3.0,1731.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38755.1,52.556796,-1.4773026000000002,66.82300000000001,295.253,91.62,-0.28,0.1,0.0,67.37999,67.23999,67.17999,67.03,0.3999939,67.38,0.009180069,-0.009180069,0.0,6.0,3.0,1729.0,83.0,0.0,-0.1900024,0.0,14.3,6.75,19.0
140.0,38755.2,52.5568032,-1.4773273999999998,66.859,295.387,91.58,-0.3,0.1,0.0,67.5,67.28999,67.22,67.11,0.1000061,67.47,0.009180069,-0.009180069,0.0,6.0,3.0,1729.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38755.3,52.5568103,-1.4773522,66.949,295.221,91.55,-0.29,0.1,0.0,67.62,67.41,67.37999,67.31,0.1000061,67.56,0.01937985,-0.009180069,0.0,6.0,3.0,1724.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38755.4,52.5568175,-1.4773771000000002,67.327,295.353,91.52,-0.3,0.1,0.0,67.81999,67.55,67.51999,67.47,-0.1000061,67.71,0.009180069,-0.01938009,0.0,6.0,3.0,1720.0,83.0,0.0,0.04000854,0.0,14.4,6.75,19.0
140.0,38755.5,52.5568247,-1.477402,67.219,295.255,91.5,-0.29,0.1,0.0,68.03999,67.73,67.62,67.56,-0.1999817,67.82,0.009180069,-0.02958012,0.0,6.0,3.0,1729.0,83.0,0.0,0.04000854,0.0,14.4,6.75,17.0
140.0,38755.6,52.5568319,-1.4774269,67.403,295.35,91.46,-0.3,0.1,0.0,67.95,67.75,67.73,67.75999,-0.1999817,67.88,0.01937985,-0.02958012,0.0,6.0,3.0,1737.0,83.0,0.0,0.04000854,0.0,14.4,6.75,10.5
140.0,38755.7,52.556839100000005,-1.4774519,67.579,295.387,91.43,-0.3,0.1,0.0,68.14,67.89,67.98999,67.89,-0.2999877999999999,67.96,0.009180069,-0.03978014,0.0,6.0,3.0,1722.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38755.8,52.556846400000005,-1.477477,67.712,295.42400000000004,91.4,-0.3,0.1,0.0,68.3,67.98999,67.94,67.98,-0.3999939,68.07,0.0,-0.03978014,0.0,6.0,3.0,1718.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38755.9,52.5568536,-1.4775019,67.457,295.556,91.37,-0.31,0.1,0.0,68.22,67.97,67.98999,67.91,-0.6000061,68.1,0.0,-0.03978014,0.0,6.0,3.0,1734.0,83.0,0.0,-0.1900024,0.0,14.3,6.75,0.0
140.0,38756.0,52.5568609,-1.4775269,67.774,295.581,91.34,-0.31,0.1,0.0,68.14999,67.92999,68.11,67.95999,-0.5,68.02,0.0,-0.03978014,0.0,6.0,3.0,1756.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38756.1,52.5568682,-1.4775519,67.72,295.53,91.31,-0.3,0.1,0.0,68.17,67.91,68.09,67.89999,-0.6999816999999999,68.03,-0.009180069,-0.04997993,0.0,6.0,3.0,1762.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
140.0,38756.2,52.5568756,-1.477577,67.756,295.601,91.28,-0.3,0.1,0.0,68.12,67.83,67.98,67.76999,-0.8999939,67.99,-0.01938009,-0.04997993,0.0,6.0,3.0,1757.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38756.3,52.556883,-1.4776019,67.691,295.814,91.25,-0.3,0.1,0.0,68.08,67.81,67.87,67.64,-0.7999878,68.0,-0.01938009,-0.05915999,0.0,6.0,3.0,1752.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38756.4,52.5568904,-1.4776268,67.633,295.97,91.22,-0.3,0.1,0.0,67.91,67.8,67.73,67.56999,-0.6999816999999999,67.97,-0.02958012,-0.04997993,0.0,6.0,3.0,1753.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38756.5,52.5568978,-1.4776516,67.54,296.124,91.19,-0.3,0.1,0.0,67.92999,67.7,67.73,67.45999,-1.0,67.87,-0.02958012,-0.04997993,0.0,6.0,3.0,1721.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38756.6,52.5569052,-1.4776764,67.51100000000001,296.146,91.15,-0.3,0.1,0.0,67.76999,67.59,67.72,67.48,-0.8999939,67.87,-0.02958012,-0.03978014,0.0,6.0,3.0,1666.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38756.7,52.5569127,-1.4777011999999998,67.381,296.217,91.13,-0.3,0.1,0.0,67.64,67.61,67.50999,67.37999,-0.1000061,67.65,-0.03978014,-0.02958012,0.0,6.0,3.0,1637.0,83.0,0.0,0.04000854,0.0,14.3,6.75,0.0
140.0,38756.8,52.5569202,-1.4777259,67.565,296.517,91.11,-0.29,0.1,0.0,67.34,67.26999,67.48999,67.28,-0.1000061,67.53,-0.03978014,-0.02958012,0.0,6.0,3.0,1638.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38756.9,52.5569276,-1.4777507,67.388,296.079,91.1,-0.27,0.1,0.0,67.47,67.34,67.2,67.28999,-0.1999817,67.41,-0.04997993,-0.009180069,0.0,6.0,3.0,1647.0,83.0,0.0,0.04000854,0.0,14.3,6.75,0.0
140.0,38757.0,52.5569351,-1.4777754,67.306,296.488,91.04,-0.3,0.1,0.0,67.37,67.41,67.06999,66.97,-0.1999817,67.42,-0.05915999,-0.009180069,0.0,6.0,3.0,1659.0,83.0,0.0,0.04000854,0.0,14.3,6.75,0.0
140.0,38757.1,52.5569425,-1.4777999,66.816,296.43,91.01,-0.3,0.1,0.0,67.25,67.25,67.06999,66.95999,-0.1000061,67.33,-0.04997993,-0.01938009,0.0,6.0,3.0,1659.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38757.2,52.55695,-1.4778244,66.874,296.437,90.98,-0.3,0.1,0.0,67.03999,67.03999,66.98,66.91,0.0,67.13,-0.04997993,-0.01938009,0.0,6.0,3.0,1653.0,83.0,0.0,0.04000854,0.0,14.3,6.75,0.0
140.0,38757.3,52.5569574,-1.4778488,66.751,296.44,90.96,-0.29,0.1,0.0,66.91,66.87,66.91,66.84,0.1000061,66.9,-0.04997993,-0.02958012,0.0,6.0,3.0,1632.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.5
140.0,38757.4,52.5569648,-1.4778733,66.719,296.449,90.93,-0.29,0.1,0.0,66.66,66.75999,66.72,66.69,0.1000061,66.75,-0.04997993,-0.01938009,0.0,6.0,3.0,1624.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,1.5
140.0,38757.5,52.5569723,-1.4778976,66.6,296.692,90.9,-0.3,0.1,0.0,66.72,66.70999,66.69,66.56,0.0,66.7,-0.04997993,-0.01938009,0.0,6.0,3.0,1664.0,83.0,0.0,-0.1900024,0.0,14.3,6.75,3.5
140.0,38757.6,52.55697970000001,-1.477922,66.47800000000001,296.45,90.87,-0.29,0.1,0.0,66.72,66.73999,66.50999,66.5,0.0,66.74,-0.03978014,-0.01938009,0.0,6.0,3.0,1666.0,83.0,0.0,0.04000854,0.0,14.4,6.75,6.0
140.0,38757.7,52.5569871,-1.4779463,66.301,296.66900000000004,90.84,-0.29,0.1,0.0,66.61,66.64999,66.44,66.39999,0.1000061,66.63,-0.03978014,0.0,0.0,6.0,3.0,1647.0,83.0,0.0,0.04000854,0.0,14.4,6.75,7.5
140.0,38757.8,52.5569945,-1.4779706,66.34100000000001,296.398,90.8,-0.3,0.1,0.0,66.56999,66.64999,66.45999,66.45,0.0,66.53,-0.02958012,0.0,0.0,6.0,3.0,1662.0,83.0,0.0,0.04000854,0.0,14.3,6.75,8.0
140.0,38757.9,52.5570019,-1.4779949,66.308,296.498,90.77,-0.3,0.1,0.0,66.51999,66.66,66.39,66.37999,0.3000183,66.47,-0.02958012,0.0,0.0,6.0,3.0,1646.0,83.0,0.0,0.04000854,0.0,14.3,6.75,8.0
140.0,38758.0,52.5570093,-1.4780191,66.067,296.408,90.74,-0.29,0.1,0.0,66.48,66.62,66.31999,66.34999,0.8000183000000001,66.47,-0.03978014,0.0,0.0,6.0,3.0,1678.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.0
140.0,38758.1,52.5570166,-1.4780433,66.064,296.47700000000003,90.71,-0.3,0.1,0.0,66.37,66.47,66.20999,66.33,1.200012,66.35,-0.01938009,0.0,0.0,6.0,3.0,1643.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.0
140.0,38758.2,52.557024,-1.4780675,66.074,296.369,90.69,-0.29,0.1,0.0,66.28,66.42999,66.26999,66.31,1.100006,66.26,-0.01938009,0.0,0.0,6.0,3.0,1647.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,8.0
140.0,38758.3,52.5570313,-1.4780918,66.29,296.335,90.65,-0.3,0.1,0.0,66.33,66.45999,66.2,66.23999,0.7000122,66.29,-0.01938009,0.009180069,0.0,6.0,3.0,1659.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,8.0
140.0,38758.4,52.557038600000006,-1.4781161,66.006,296.264,90.62,-0.3,0.1,0.0,66.37999,66.50999,66.12,66.2,0.6000061,66.31,-0.02958012,0.0,0.0,6.0,3.0,1669.0,83.0,0.0,0.04000854,0.0,14.3,6.75,8.5
140.0,38758.5,52.5570459,-1.4781403,65.96600000000001,296.108,90.58,-0.3,0.1,0.0,66.3,66.56,66.14999,66.14999,0.7000122,66.33,-0.01938009,0.009180069,0.0,6.0,3.0,1676.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38758.6,52.5570531,-1.4781645,65.92699999999999,296.138,90.55,-0.3,0.1,0.0,66.20999,66.37999,66.17999,66.17,0.8999939,66.15,-0.01938009,0.0,0.0,6.0,3.0,1677.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,8.5
140.0,38758.7,52.5570604,-1.4781888,65.97,295.971,90.52,-0.3,0.1,0.0,66.16,66.45999,66.11,66.09999,0.8000183000000001,66.22,-0.01938009,0.009180069,0.0,6.0,3.0,1693.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38758.8,52.5570675,-1.4782131,65.902,295.887,90.5,-0.3,0.1,0.0,66.17999,66.34999,66.08,66.09,0.8000183000000001,66.12,-0.01938009,0.0,0.0,6.0,3.0,1705.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38758.9,52.5570747,-1.4782374,65.945,295.85400000000004,90.47,-0.3,0.1,0.0,66.20999,66.34,66.00999,66.06,0.6000061,66.12,-0.01938009,0.0,0.0,6.0,3.0,1713.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38759.0,52.5570818,-1.4782617,65.678,295.54,90.44,-0.3,0.1,0.0,66.14,66.3,65.98,65.97,0.6000061,66.08,-0.01938009,0.0,0.0,6.0,3.0,1711.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38759.1,52.5570889,-1.478286,66.006,295.728,90.4,-0.31,0.1,0.0,66.12999,66.23999,65.97,65.98999,0.6000061,66.07,-0.01938009,-0.009180069,0.0,6.0,3.0,1713.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38759.2,52.5570961,-1.4783102,65.686,295.835,90.39,-0.29,0.1,0.0,66.03999,66.22,65.91,66.00999,0.3999939,66.0,-0.01938009,0.0,0.0,6.0,3.0,1720.0,83.0,0.0,0.04000854,0.0,14.3,6.75,8.5
140.0,38759.3,52.55710320000001,-1.4783345,65.77199999999999,295.673,90.35,-0.29,0.1,0.0,66.05,66.31999,65.97,65.91,0.3999939,66.04,-0.01938009,0.0,0.0,6.0,3.0,1724.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38759.4,52.5571103,-1.4783589,65.94800000000001,295.548,90.31,-0.3,0.1,0.0,66.14999,66.23,65.86,65.83,0.1000061,66.03,-0.01938009,0.0,0.0,6.0,3.0,1726.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38759.5,52.5571174,-1.4783830000000002,65.41199999999999,295.755,90.28,-0.3,0.1,0.0,66.01999,66.23,65.81999,65.86,0.1000061,65.99,-0.01938009,-0.009180069,0.0,6.0,3.0,1710.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38759.6,52.5571247,-1.4784072,65.956,296.24,90.28,-0.27,0.1,0.0,65.95999,66.06,65.81999,65.83,0.1000061,65.88,-0.01938009,-0.009180069,0.0,6.0,3.0,1714.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38759.7,52.5571317,-1.4784315,65.646,295.493,90.25,-0.27,0.1,0.0,65.95999,66.11,65.81,65.8,0.1000061,65.88,-0.01938009,-0.009180069,0.0,6.0,3.0,1711.0,83.0,0.0,0.04000854,0.0,14.4,6.75,8.5
140.0,38759.8,52.5571388,-1.4784558,65.786,295.386,90.21,-0.28,0.1,0.0,65.98,66.03999,65.78999,65.70999,-0.1000061,65.83,-0.01938009,-0.01938009,0.0,6.0,3.0,1704.0,83.0,0.0,0.04000854,0.0,14.4,6.75,5.5
140.0,38759.9,52.5571459,-1.47848,65.527,295.626,90.18,-0.28,0.1,0.0,66.00999,66.03,65.72,65.69,0.0,65.89,-0.01938009,-0.02958012,0.0,6.0,3.0,1692.0,83.0,0.0,0.04000854,0.0,14.3,6.75,4.5
140.0,38760.0,52.5571527,-1.4785042,65.372,295.17,90.12,-0.31,0.1,0.0,65.91,65.95999,65.78,65.7,-0.1999817,65.83,-0.01938009,-0.01938009,0.0,6.0,3.0,1688.0,83.0,0.0,0.04000854,0.0,14.3,6.75,4.0
140.0,38760.1,52.5571599,-1.4785284,65.491,295.682,90.1,-0.3,0.1,0.0,65.87,65.84999,65.75,65.62999,-0.3999939,65.73,-0.01938009,-0.02958012,0.0,6.0,3.0,1696.0,83.0,0.0,0.04000854,0.0,14.4,6.75,4.0
140.0,38760.2,52.5571669,-1.4785526000000002,65.527,295.536,90.06,-0.3,0.1,0.0,65.76999,65.73,65.66,65.56999,-0.7999878,65.65,-0.01938009,-0.04997993,0.0,6.0,3.0,1701.0,83.0,0.0,0.04000854,0.0,14.4,6.75,4.0
140.0,38760.3,52.5571739,-1.4785767,65.358,295.528,90.02,-0.32,0.1,0.0,65.83,65.7,65.66,65.48999,-1.0,65.6,-0.02958012,-0.03978014,0.0,6.0,3.0,1698.0,83.0,0.0,0.04000854,0.0,14.4,6.75,2.5
140.0,38760.4,52.5571811,-1.4786009,65.47,295.776,90.01,-0.29,0.1,0.0,65.86,65.7,65.56999,65.34999,-1.100006,65.61,-0.02958012,-0.05915999,0.0,6.0,3.0,1682.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38760.5,52.5571881,-1.4786248,65.164,295.892,89.97,-0.31,0.1,0.0,65.72,65.69,65.51999,65.34,-0.8999939,65.6,-0.02958012,-0.05915999,0.0,6.0,3.0,1662.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38760.6,52.5571954,-1.4786488,65.315,296.215,89.94,-0.3,0.1,0.0,65.59,65.56,65.45,65.28999,-0.6999816999999999,65.49,-0.02958012,-0.04997993,0.0,6.0,3.0,1645.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38760.7,52.5572026,-1.4786728000000002,65.164,296.188,89.92,-0.29,0.1,0.0,65.45999,65.37999,65.5,65.2,-0.8999939,65.34,-0.02958012,-0.03978014,0.0,6.0,3.0,1613.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
140.0,38760.8,52.5572097,-1.4786967,65.138,296.098,89.91,-0.27,0.1,0.0,65.48999,65.34,65.34,65.09,-1.100006,65.35,-0.03978014,-0.03978014,0.0,6.0,3.0,1602.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38760.9,52.5572169,-1.4787206,65.063,296.33,89.87,-0.28,0.1,0.0,65.33,65.25999,65.06,64.94,-0.7999878,65.28,-0.03978014,-0.02958012,0.0,6.0,3.0,1614.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38761.0,52.55722419999999,-1.4787444,65.03399999999999,296.60900000000004,89.83,-0.29,0.1,0.0,65.2,65.12,65.06,64.87999,-0.1999817,65.17,-0.03978014,-0.02958012,0.0,6.0,3.0,1619.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38761.1,52.55723149999999,-1.4787682000000002,64.904,296.556,89.81,-0.28,0.1,0.0,65.08,64.98,64.94,64.86,-0.1000061,65.03,-0.03978014,-0.01938009,0.0,6.0,3.0,1600.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
140.0,38761.2,52.5572387,-1.4787919,64.872,296.60200000000003,89.79,-0.28,0.1,0.0,65.0,64.87999,64.84999,64.72,-0.1999817,64.95,-0.03978014,-0.009180069,0.0,6.0,3.0,1588.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38761.3,52.557246,-1.4788157,64.753,296.513,89.77,-0.27,0.1,0.0,64.95999,64.91,64.75,64.67,-0.1999817,64.95,-0.04997993,-0.009180069,0.0,6.0,3.0,1570.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38761.4,52.557253200000005,-1.4788393,64.598,296.652,89.73,-0.29,0.1,0.0,64.81999,64.70999,64.61,64.48999,0.0,64.91,-0.04997993,-0.01938009,0.0,6.0,3.0,1547.0,83.0,0.0,0.2799988,1.0,14.2,6.75,0.0
140.0,38761.5,52.5572605,-1.4788629,64.562,296.959,89.68,-0.3,0.1,0.0,64.61,64.59,64.55,64.59999,0.0,64.73,-0.04997993,-0.009180069,0.0,6.0,3.0,1546.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
140.0,38761.6,52.5572677,-1.4788865000000002,64.44,296.596,89.66,-0.29,0.1,0.0,64.51999,64.48,64.45999,64.47,0.0,64.59,-0.04997993,0.0,0.0,6.0,3.0,1547.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38761.7,52.557275,-1.47891,64.469,296.759,89.62,-0.3,0.1,0.0,64.34999,64.36,64.37999,64.39,0.0,64.49,-0.04997993,0.0,0.0,6.0,3.0,1557.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38761.8,52.5572821,-1.4789335,64.105,296.634,89.59,-0.3,0.1,0.0,64.26999,64.20999,64.17999,64.12999,0.0,64.43999000000001,-0.04997993,0.0,0.0,6.0,3.0,1551.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38761.9,52.5572893,-1.4789569,64.033,296.657,89.55,-0.3,0.1,0.0,64.23999,64.17,64.12999,64.17,0.3000183,64.27,-0.04997993,0.0,0.0,6.0,3.0,1553.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38762.0,52.557296400000006,-1.4789802,63.893,296.774,89.5,-0.32,0.1,0.0,64.14,64.05,64.06,64.11,0.3999939,64.14,-0.04997993,0.0,0.0,6.0,3.0,1560.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38762.1,52.5573036,-1.4790036,63.77,296.62,89.47,-0.31,0.1,0.0,63.78999,63.89,63.78999,63.94,1.5,63.97,-0.04997993,0.02957988,0.0,6.0,3.0,1555.0,83.0,0.0,-0.1900024,0.0,14.4,6.75,0.0
140.0,38762.2,52.5573108,-1.4790267,63.569,296.956,89.43,-0.33,0.1,0.0,63.78999,63.92999,63.76999,63.89,1.899994,63.84,-0.04997993,0.0397799,0.0,6.0,3.0,1550.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38762.3,52.5573178,-1.4790501,63.688,296.413,89.4,-0.32,0.1,0.0,63.75999,63.81,63.599990000000005,63.59,1.700012,63.83,-0.04997993,0.02957988,0.0,6.0,3.0,1537.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38762.4,52.5573248,-1.4790733,63.349,296.431,89.36,-0.32,0.1,0.0,63.64999,63.67,63.42,63.41,1.100006,63.72,-0.03978014,0.0397799,0.0,6.0,3.0,1536.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38762.5,52.5573317,-1.4790966,63.173,295.9,89.32,-0.33,0.1,0.0,63.459990000000005,63.48999,63.39,63.34,1.100006,63.55,-0.04997993,0.0397799,0.0,6.0,3.0,1533.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38762.6,52.5573386,-1.4791200000000002,63.4,295.759,89.3,-0.31,0.1,0.0,63.39,63.28999,63.23,63.11,0.8999939,63.42,-0.04997993,0.01937985,0.0,6.0,3.0,1528.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.0
140.0,38762.7,52.5573454,-1.4791433,63.137,295.737,89.27,-0.31,0.1,0.0,63.37999,63.28999,63.16,63.09,1.100006,63.37,-0.04997993,0.009180069,0.0,6.0,3.0,1533.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.5
140.0,38762.8,52.5573522,-1.4791665,62.816,295.61400000000003,89.23,-0.32,0.1,0.0,63.28999,63.08,63.12,62.95,1.0,63.26,-0.04997993,0.0,0.0,6.0,3.0,1525.0,83.0,0.0,0.04000854,0.0,14.4,6.75,0.5
140.0,38762.9,52.557359,-1.4791896999999998,62.86,295.495,89.2,-0.31,0.1,0.0,63.14,62.91,63.14999,62.89999,0.3000183,63.13,-0.03978014,0.0,0.0,6.0,3.0,1529.0,83.0,0.0,-0.4299926999999999,0.0,14.4,6.75,0.5
140.0,38763.0,52.557365700000005,-1.479213,62.813,295.355,89.16,-0.31,0.1,0.0,63.099990000000005,62.91,63.11,62.73,0.0,63.04,-0.04997993,-0.01938009,0.0,6.0,3.0,1520.0,83.0,0.0,0.04000854,0.0,14.4,6.75,1.0
140.0,38763.1,52.5573724,-1.4792361,62.611,295.32,89.14,-0.31,0.1,0.0,62.97,62.92999,62.87999,62.59,0.0,63.01,-0.04997993,-0.02958012,0.0,6.0,3.0,1564.0,83.0,0.0,0.04000854,0.0,14.4,6.75,1.0
140.0,38763.2,52.557379100000006,-1.4792592000000002,62.507,295.601,89.09,-0.32,0.1,0.0,62.73,62.8,62.72,62.55,0.0,62.82,-0.03978014,-0.02958012,0.0,6.0,3.0,1552.0,83.0,0.0,-0.1900024,0.0,14.2,6.75,1.0
140.0,38763.3,52.5573858,-1.4792823000000002,62.41,295.47,89.07,-0.31,0.1,0.0,62.7,62.75999,62.64,62.53,-0.1999817,62.64,-0.03978014,-0.01938009,0.0,6.0,3.0,1526.0,83.0,0.0,0.04000854,0.0,14.3,6.75,1.0
140.0,38763.4,52.5573925,-1.4793055,62.56399999999999,295.325,89.05,-0.29,0.1,0.0,62.62999,62.78999,62.44,62.34,-0.1000061,62.58,-0.03978014,-0.01938009,0.0,6.0,3.0,1531.0,83.0,0.0,0.04000854,0.0,14.3,6.75,3.0
139.0,38763.5,52.5573992,-1.4793284,62.212,295.622,89.01,-0.31,0.1,0.0,62.56999,62.7,62.39999,62.25999,-0.1999817,62.47,-0.03978014,-0.01938009,0.0,6.0,3.0,1550.0,83.0,0.0,0.04000854,0.0,14.4,6.75,6.0
139.0,38763.6,52.5574059,-1.4793513,62.111,295.673,88.97,-0.32,0.1,0.0,62.5,62.56,62.349990000000005,62.16,-0.3999939,62.36,-0.02958012,-0.02958012,0.0,6.0,3.0,1561.0,83.0,0.0,0.04000854,0.0,14.4,6.75,6.5
139.0,38763.7,52.5574126,-1.4793742,62.093,295.723,88.94,-0.31,0.1,0.0,62.459990000000005,62.37999,62.25999,62.099990000000005,-0.5,62.31,-0.02958012,-0.02958012,0.0,6.0,3.0,1549.0,83.0,0.0,0.04000854,0.0,14.4,6.75,6.5
139.0,38763.8,52.5574193,-1.4793971,62.032,295.645,88.9,-0.32,0.1,0.0,62.37,62.209990000000005,62.16,62.03999,-0.6000061,62.28,-0.02958012,-0.03978014,0.0,6.0,3.0,1556.0,83.0,0.0,0.04000854,0.0,14.4,6.75,6.5
140.0,38763.9,52.557426,-1.4794201,62.053,295.586,88.88,-0.3,0.1,0.0,62.33,62.06999,62.14999,62.209990000000005,-0.6000061,62.26,-0.02958012,-0.04997993,0.0,6.0,3.0,1541.0,83.0,0.0,0.04000854,0.0,14.4,6.75,6.5
140.0,38764.0,52.5574328,-1.4794428000000002,62.003,295.987,88.84,-0.31,0.1,0.0,62.22,62.08,62.17,62.12,-1.0,62.23,-0.02958012,-0.06936002,0.0,6.0,3.0,1548.0,83.0,0.0,0.04000854,0.0,14.3,6.75,6.5
139.0,38764.1,52.5574395,-1.4794657,61.945,295.834,88.81,-0.31,0.1,0.0,62.23999,62.06999,62.17,61.98999,-1.399994,62.21,-0.01938009,-0.05915999,0.0,6.0,3.0,1546.0,83.0,0.0,0.04000854,0.0,14.3,6.75,6.5
140.0,38764.2,52.5574463,-1.4794884,61.83,296.034,88.78,-0.3,0.1,0.0,62.26999,62.05,62.17999,61.84,-1.399994,62.17,-0.02958012,-0.05915999,0.0,6.0,3.0,1544.0,83.0,0.0,0.04000854,0.0,14.4,6.75,6.5
140.0,38764.3,52.557453200000005,-1.4795111,61.898,296.25,88.75,-0.3,0.1,0.0,62.23,61.98,62.14999,61.73999,-1.399994,62.16,-0.01938009,-0.06936002,0.0,6.0,3.0,1546.0,83.0,0.0,0.04000854,0.0,14.4,6.75,6.5
